Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Alpha Innovations,Influencer,Men 25-34,45 days,0.15,12292.74,6.83,Seattle,Spanish,1142,18615,8,Foodies,2023-04-29
TechCorp,Display,All Ages,15 days,0.01,10688.79,4.1,Washington,English,287,2327,1,Foodies,2023-04-18
TechCorp,Email,Men 25-34,30 days,0.12,11127.42,4.94,Los Angeles,Spanish,216,11804,2,Tech Enthusiasts,2023-04-25
Alpha Innovations,Search,Women 35-44,15 days,0.12,7907.06,5.56,Miami,French,1433,12617,6,Tech Enthusiasts,2023-04-23
NexGen Systems,Email,Men 25-34,30 days,0.06,10631.79,5.38,Boston,English,497,11456,2,Tech Enthusiasts,2023-04-06
NexGen Systems,Social Media,All Ages,30 days,0.09,17021.78,5.36,Los Angeles,French,129,8927,7,Health & Wellness,2023-04-01
Alpha Innovations,Influencer,Men 25-34,60 days,0.03,17841.22,6.68,San Francisco,French,1867,19193,7,Tech Enthusiasts,2023-04-01
TechCorp,Influencer,Men 18-24,15 days,0.11,10890.78,4.01,Nueva Orleans,German,1218,11743,6,Health & Wellness,2023-04-18
TechCorp,Influencer,All Ages,60 days,0.1,7114.91,4.42,Boston,German,1573,16785,3,Health & Wellness,2023-04-10
Alpha Innovations,Email,Women 25-34,15 days,0.03,19989.49,7.42,Las Vegas,German,1220,3258,2,Foodies,2023-04-11
Alpha Innovations,Search,Men 25-34,60 days,0.08,13534.84,5.28,Las Vegas,German,793,8343,4,Fashionistas,2023-04-05
Alpha Innovations,Social Media,Men 18-24,45 days,0.07,11678.58,6.81,Washington,French,476,12550,8,Tech Enthusiasts,2023-04-28
TechCorp,Display,Men 25-34,15 days,0.06,10532.68,3.47,San Francisco,Mandarin,673,3888,7,Foodies,2023-04-29
NexGen Systems,Email,All Ages,45 days,0.08,19593.23,5.3,Seattle,Spanish,1534,16461,5,Health & Wellness,2023-04-29
TechCorp,Social Media,Women 35-44,45 days,0.14,10103.55,5.35,Washington,French,664,5206,9,Foodies,2023-04-17
TechCorp,Social Media,Women 35-44,45 days,0.12,16354.26,5.69,Seattle,Mandarin,1887,13793,3,Foodies,2023-04-22
Innovate Industries,Social Media,Women 25-34,45 days,0.11,14204.66,2.39,Seattle,English,303,1986,2,Health & Wellness,2023-04-19
NexGen Systems,Social Media,Men 18-24,30 days,0.12,14060.78,2.32,Los Angeles,Spanish,514,4743,1,Tech Enthusiasts,2023-04-07
DataTech Solutions,Social Media,Women 25-34,45 days,0.03,15402.15,5.59,Boston,Mandarin,561,9011,10,Fashionistas,2023-04-01
Innovate Industries,Influencer,Women 35-44,60 days,0.01,17934.75,3.06,New York,English,1093,5380,1,Fashionistas,2023-04-16
Alpha Innovations,Social Media,Women 25-34,30 days,0.06,5773.52,5.24,New York,Mandarin,262,15765,3,Foodies,2023-04-25
Innovate Industries,Email,Men 25-34,60 days,0.05,10670.57,3.74,Las Vegas,Mandarin,1470,15015,10,Outdoor Adventurers,2023-04-24
Alpha Innovations,Social Media,Men 25-34,45 days,0.12,7331.83,6.06,Washington,Spanish,581,14389,8,Outdoor Adventurers,2023-04-07
Innovate Industries,Search,Women 35-44,60 days,0.05,13421.06,5.7,Chicago,English,210,2051,1,Fashionistas,2023-04-02
DataTech Solutions,Display,Women 25-34,60 days,0.02,5857.98,6.41,Washington,German,925,1422,8,Tech Enthusiasts,2023-04-26
Innovate Industries,Display,Women 35-44,15 days,0.04,5763.41,6.77,Chicago,Spanish,1809,5517,8,Foodies,2023-04-01
NexGen Systems,Search,Men 25-34,15 days,0.06,14556.38,7.75,New York,French,1846,11611,3,Outdoor Adventurers,2023-04-24
DataTech Solutions,Social Media,Women 25-34,60 days,0.03,5845.14,6.47,Los Angeles,French,1033,4134,6,Health & Wellness,2023-04-26
Innovate Industries,Social Media,Men 18-24,15 days,0.14,12611.1,3.29,Seattle,German,1997,18560,3,Fashionistas,2023-04-12
DataTech Solutions,Influencer,Men 18-24,15 days,0.04,10133.1,3.85,Miami,Mandarin,1578,10771,5,Health & Wellness,2023-04-26
Alpha Innovations,Social Media,Men 25-34,45 days,0.03,17639.51,3.35,Miami,Spanish,1938,7559,8,Health & Wellness,2023-04-13
Innovate Industries,Influencer,Women 25-34,60 days,0.11,13067.55,6.72,Nueva Orleans,Spanish,739,14679,6,Fashionistas,2023-04-27
NexGen Systems,Email,Women 35-44,15 days,0.11,16595.63,3.97,Boston,Mandarin,152,18733,4,Foodies,2023-04-13
Innovate Industries,Email,Women 35-44,30 days,0.05,10256.42,4.3,San Francisco,English,1670,15872,6,Foodies,2023-04-16
TechCorp,Email,All Ages,60 days,0.03,7358.92,3.76,San Francisco,German,1734,1238,3,Outdoor Adventurers,2023-04-17
DataTech Solutions,Influencer,Women 25-34,15 days,0.07,19663.2,6.06,Los Angeles,Mandarin,1581,5438,10,Tech Enthusiasts,2023-04-26
DataTech Solutions,Display,Men 25-34,30 days,0.02,7874.79,2.43,New York,German,1447,2440,4,Tech Enthusiasts,2023-04-18
DataTech Solutions,Display,Men 25-34,30 days,0.11,16900.6,3.17,Boston,English,841,12816,8,Outdoor Adventurers,2023-04-12
Alpha Innovations,Influencer,Women 25-34,45 days,0.11,17877.16,4.23,Chicago,English,1408,7780,5,Fashionistas,2023-04-23
Alpha Innovations,Social Media,Women 25-34,60 days,0.05,10694.16,3.47,San Francisco,Spanish,483,2887,9,Health & Wellness,2023-04-04
Innovate Industries,Search,Women 35-44,60 days,0.07,6727.04,3.42,Washington,German,1363,17443,4,Foodies,2023-04-20
TechCorp,Display,All Ages,45 days,0.04,18796.71,6.73,San Francisco,French,1838,17696,4,Fashionistas,2023-04-13
DataTech Solutions,Influencer,Men 18-24,15 days,0.03,17985.52,5.75,Chicago,English,395,16517,8,Outdoor Adventurers,2023-04-29
NexGen Systems,Social Media,Men 18-24,45 days,0.03,13216.23,5.15,Las Vegas,German,319,12984,7,Fashionistas,2023-04-22
Innovate Industries,Social Media,All Ages,60 days,0.08,15352.99,3.01,Las Vegas,Spanish,841,17656,3,Outdoor Adventurers,2023-04-27
DataTech Solutions,Search,All Ages,45 days,0.15,14141.09,4.68,Los Angeles,German,820,8425,4,Health & Wellness,2023-04-04
Innovate Industries,Search,Women 25-34,30 days,0.04,13581.73,2.94,Nueva Orleans,French,561,6894,7,Foodies,2023-04-10
Innovate Industries,Influencer,All Ages,60 days,0.11,15824.68,5.74,Nueva Orleans,French,1096,14700,4,Outdoor Adventurers,2023-04-29
TechCorp,Search,Men 18-24,15 days,0.03,17202.37,2.36,Seattle,Mandarin,1222,14342,2,Foodies,2023-04-02
DataTech Solutions,Social Media,Women 25-34,15 days,0.07,14443.65,4.6,Miami,German,1622,11611,5,Health & Wellness,2023-04-12
NexGen Systems,Social Media,Men 25-34,15 days,0.1,18964.93,3.49,Boston,Mandarin,132,5550,6,Fashionistas,2023-04-14
NexGen Systems,Email,Men 25-34,45 days,0.01,5622.67,4.05,Boston,German,1207,1091,6,Health & Wellness,2023-04-21
NexGen Systems,Search,Women 25-34,45 days,0.03,18705.61,6.64,Los Angeles,German,1721,10173,10,Fashionistas,2023-04-19
NexGen Systems,Social Media,Women 25-34,60 days,0.1,13475.13,7.14,Las Vegas,German,1804,17333,8,Fashionistas,2023-04-22
DataTech Solutions,Social Media,Women 25-34,15 days,0.03,13826.94,3.1,Nueva Orleans,German,1400,16758,1,Foodies,2023-04-14
Alpha Innovations,Social Media,Women 25-34,60 days,0.01,19124.05,4.75,New York,Spanish,1491,14871,7,Foodies,2023-04-18
NexGen Systems,Social Media,Men 18-24,45 days,0.12,19670.03,2.68,New York,French,1047,9341,6,Health & Wellness,2023-04-28
Innovate Industries,Influencer,Women 35-44,60 days,0.12,17933.51,4.47,Chicago,English,1056,9452,9,Outdoor Adventurers,2023-04-08
Alpha Innovations,Search,Women 35-44,60 days,0.07,19553.79,4.77,Washington,French,1738,7878,8,Tech Enthusiasts,2023-04-13
Alpha Innovations,Search,Men 18-24,30 days,0.07,5156.78,2.13,Las Vegas,English,606,17720,7,Outdoor Adventurers,2023-04-24
Alpha Innovations,Search,All Ages,45 days,0.13,13876.96,7.19,Boston,Spanish,454,11645,10,Fashionistas,2023-04-28
DataTech Solutions,Influencer,Women 35-44,30 days,0.03,10264.66,7.62,New York,German,1141,15614,1,Fashionistas,2023-04-19
DataTech Solutions,Email,Women 25-34,60 days,0.09,17367.17,2.82,New York,Spanish,1864,18661,8,Health & Wellness,2023-04-10
NexGen Systems,Search,Men 18-24,15 days,0.06,12337.79,3.36,New York,Mandarin,426,3128,8,Foodies,2023-04-25
