Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Alpha Innovations,Display,All Ages,15 days,0.14,18671.73,3.12,New York,German,1394,19572,9,Fashionistas,2023-04-07
TechCorp,Display,Men 25-34,60 days,0.04,14157.35,7.71,Boston,French,1593,5650,1,Tech Enthusiasts,2023-04-09
DataTech Solutions,Social Media,Men 25-34,30 days,0.11,8384.75,4.45,San Francisco,German,789,16044,1,Tech Enthusiasts,2023-04-18
TechCorp,Influencer,All Ages,60 days,0.06,15566.74,4.91,Los Angeles,Mandarin,1998,7551,6,Fashionistas,2023-04-28
Alpha Innovations,Display,Men 25-34,15 days,0.02,14001.76,5.33,Boston,French,1148,9629,5,Foodies,2023-04-20
Innovate Industries,Display,Men 18-24,30 days,0.09,5664.8,6.65,Boston,Mandarin,1823,18648,2,Foodies,2023-04-18
TechCorp,Social Media,Women 35-44,45 days,0.07,18700.87,6.18,New York,Spanish,1891,7402,9,Foodies,2023-04-13
Alpha Innovations,Display,All Ages,60 days,0.04,17919.43,2.39,San Francisco,Spanish,1398,8561,10,Health & Wellness,2023-04-06
Innovate Industries,Influencer,Men 18-24,30 days,0.06,7087.56,5.77,Boston,Spanish,425,16767,3,Foodies,2023-04-27
Innovate Industries,Social Media,Men 18-24,30 days,0.08,11091.2,6.44,Los Angeles,Spanish,1033,3713,1,Foodies,2023-04-11
DataTech Solutions,Influencer,Women 25-34,60 days,0.13,17100.85,2.21,Boston,Mandarin,182,9618,5,Tech Enthusiasts,2023-04-24
TechCorp,Search,Men 25-34,45 days,0.02,16577.65,3.81,Chicago,French,390,1102,2,Health & Wellness,2023-04-26
TechCorp,Email,Men 18-24,45 days,0.13,14995.71,6.18,Seattle,English,636,14976,10,Outdoor Adventurers,2023-04-24
DataTech Solutions,Search,All Ages,15 days,0.05,18282.11,5.09,Boston,English,344,1898,3,Fashionistas,2023-04-29
NexGen Systems,Social Media,Women 25-34,15 days,0.09,19617.89,7.35,Miami,Mandarin,1020,1562,5,Tech Enthusiasts,2023-04-29
TechCorp,Search,All Ages,60 days,0.07,18570.34,2.34,Miami,French,740,10099,4,Health & Wellness,2023-04-26
DataTech Solutions,Display,All Ages,45 days,0.05,9460.83,7.13,Los Angeles,Spanish,242,16213,8,Foodies,2023-04-07
DataTech Solutions,Social Media,Men 18-24,45 days,0.02,8745.41,6.68,San Francisco,French,1605,11934,1,Tech Enthusiasts,2023-04-05
Innovate Industries,Display,Men 25-34,15 days,0.07,13657.35,7.24,Nueva Orleans,German,506,13382,10,Tech Enthusiasts,2023-04-12
Alpha Innovations,Display,Men 25-34,30 days,0.03,16724.87,5.97,Las Vegas,Mandarin,1273,14879,3,Outdoor Adventurers,2023-04-04
Innovate Industries,Social Media,Men 18-24,60 days,0.05,9089.48,3.65,Los Angeles,French,1055,8378,10,Foodies,2023-04-14
TechCorp,Influencer,Women 25-34,30 days,0.14,12036.7,7.25,Boston,Mandarin,944,19226,10,Tech Enthusiasts,2023-04-13
TechCorp,Search,Men 25-34,30 days,0.11,9784.79,7.2,Los Angeles,French,1987,12895,8,Foodies,2023-04-28
NexGen Systems,Influencer,Men 25-34,60 days,0.08,13712.33,6.04,Boston,French,1569,7251,8,Outdoor Adventurers,2023-04-28
Innovate Industries,Influencer,Women 35-44,45 days,0.15,17918.72,7.45,Miami,German,423,13843,1,Health & Wellness,2023-04-15
Alpha Innovations,Social Media,All Ages,60 days,0.11,19512.29,3.45,Washington,Mandarin,1663,7806,2,Tech Enthusiasts,2023-04-11
TechCorp,Email,Women 35-44,15 days,0.03,12444.58,7.71,Washington,Spanish,1640,18786,1,Health & Wellness,2023-04-02
NexGen Systems,Influencer,Women 25-34,45 days,0.03,15593.1,5.1,Miami,English,1512,12182,3,Tech Enthusiasts,2023-04-13
NexGen Systems,Search,Women 35-44,15 days,0.15,8640.73,5.91,New York,German,1757,12789,1,Fashionistas,2023-04-21
NexGen Systems,Search,Men 25-34,45 days,0.03,5298.87,2.32,San Francisco,Spanish,855,7281,9,Outdoor Adventurers,2023-04-03
NexGen Systems,Display,Men 25-34,60 days,0.11,6650.93,4.13,Los Angeles,Mandarin,1030,1657,5,Fashionistas,2023-04-01
