Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Alpha Innovations,Email,Men 18-24,45 days,0.09,6611.74,6.47,Chicago,English,1622,9181,4,Foodies,2023-11-18
Alpha Innovations,Email,Men 25-34,30 days,0.13,7791.25,6.64,Nueva Orleans,English,1736,17223,2,Fashionistas,2023-11-22
TechCorp,Email,Men 25-34,60 days,0.05,10144.81,5.8,San Francisco,Spanish,1626,16339,2,Tech Enthusiasts,2023-11-01
Innovate Industries,Display,All Ages,60 days,0.15,13221.28,3.02,Boston,French,1041,18956,8,Foodies,2023-11-09
DataTech Solutions,Search,Men 18-24,15 days,0.08,9139.5,4.75,Las Vegas,Spanish,1967,11081,8,Tech Enthusiasts,2023-11-26
DataTech Solutions,Display,All Ages,45 days,0.1,17883.93,6.64,Las Vegas,German,1105,16136,4,Outdoor Adventurers,2023-11-13
Alpha Innovations,Influencer,Women 35-44,45 days,0.08,9634.76,7.06,Miami,German,279,15047,8,Fashionistas,2023-11-19
NexGen Systems,Search,Men 25-34,45 days,0.14,13350.41,5.65,Miami,Mandarin,884,10407,7,Tech Enthusiasts,2023-11-12
NexGen Systems,Social Media,All Ages,30 days,0.11,12487.3,6.18,Nueva Orleans,English,379,19312,7,Health & Wellness,2023-11-23
Alpha Innovations,Email,Women 35-44,30 days,0.14,10186.53,3.76,San Francisco,German,283,2708,7,Outdoor Adventurers,2023-11-25
DataTech Solutions,Influencer,Men 18-24,30 days,0.05,5243.29,7.63,Seattle,Mandarin,1495,5002,8,Foodies,2023-11-25
Alpha Innovations,Influencer,Men 18-24,15 days,0.1,18906.11,3.24,Las Vegas,German,1592,2930,1,Fashionistas,2023-11-16
TechCorp,Search,Women 35-44,45 days,0.03,9504.56,5.95,Las Vegas,French,471,7942,1,Outdoor Adventurers,2023-11-24
DataTech Solutions,Email,Women 25-34,60 days,0.1,19346.42,6.55,Los Angeles,French,768,8406,2,Tech Enthusiasts,2023-11-22
Alpha Innovations,Search,Women 25-34,45 days,0.13,16641.03,4.76,Las Vegas,German,576,19503,9,Outdoor Adventurers,2023-11-07
Alpha Innovations,Influencer,Men 25-34,15 days,0.14,7801.31,5.51,Seattle,German,403,18837,2,Health & Wellness,2023-11-20
Alpha Innovations,Email,Men 18-24,60 days,0.11,15706.22,2.1,Las Vegas,Mandarin,289,16728,1,Fashionistas,2023-11-04
DataTech Solutions,Display,Women 35-44,60 days,0.02,10130.3,7.02,Los Angeles,Mandarin,1051,7212,3,Health & Wellness,2023-11-14
NexGen Systems,Influencer,Women 25-34,15 days,0.13,9121.63,2.84,Boston,Spanish,478,19788,8,Fashionistas,2023-11-16
NexGen Systems,Email,Men 25-34,45 days,0.04,13244.94,3.38,Washington,French,1900,11565,1,Foodies,2023-11-06
TechCorp,Search,Women 35-44,30 days,0.03,16847.7,2.47,Las Vegas,Mandarin,275,15771,7,Fashionistas,2023-11-13
DataTech Solutions,Search,Women 35-44,30 days,0.03,13987.95,6.98,Nueva Orleans,German,1082,19084,6,Tech Enthusiasts,2023-11-10
TechCorp,Influencer,All Ages,60 days,0.05,15956.07,6.32,Chicago,Mandarin,367,16693,2,Health & Wellness,2023-11-21
Alpha Innovations,Search,Women 25-34,15 days,0.06,12954.45,3.39,Washington,English,1084,19188,6,Foodies,2023-11-06
Innovate Industries,Social Media,Men 25-34,45 days,0.02,11794.96,4.66,Nueva Orleans,Mandarin,137,4105,4,Foodies,2023-11-22
TechCorp,Email,All Ages,15 days,0.02,12486.98,2.6,Los Angeles,English,129,2117,8,Fashionistas,2023-11-16
NexGen Systems,Influencer,Men 25-34,45 days,0.09,14440.25,6.76,Los Angeles,Mandarin,1267,17111,9,Fashionistas,2023-11-07
Innovate Industries,Display,Women 35-44,30 days,0.13,10447.91,2.89,Las Vegas,English,1083,15548,9,Foodies,2023-11-22
DataTech Solutions,Display,Women 35-44,60 days,0.05,17561.27,4.87,Los Angeles,Spanish,1936,17422,3,Fashionistas,2023-11-26
NexGen Systems,Email,All Ages,60 days,0.06,14459.71,6.01,New York,French,596,10559,1,Health & Wellness,2023-11-16
TechCorp,Search,Men 18-24,60 days,0.02,14274.56,6.27,Las Vegas,Mandarin,1664,3096,2,Health & Wellness,2023-11-06
TechCorp,Display,Women 35-44,60 days,0.1,11104.67,2.49,Los Angeles,French,1737,11103,6,Health & Wellness,2023-11-19
DataTech Solutions,Display,All Ages,45 days,0.11,5625.13,4.0,San Francisco,Spanish,1268,5488,9,Foodies,2023-11-16
Innovate Industries,Search,Women 25-34,30 days,0.01,8014.96,4.22,New York,Spanish,946,16027,2,Health & Wellness,2023-11-28
NexGen Systems,Display,Men 25-34,45 days,0.13,9234.45,5.39,San Francisco,Spanish,329,8448,2,Health & Wellness,2023-11-13
Alpha Innovations,Influencer,Women 35-44,30 days,0.04,13993.6,2.08,New York,Spanish,976,3281,3,Health & Wellness,2023-11-14
DataTech Solutions,Email,All Ages,30 days,0.12,18648.36,2.1,Boston,English,443,16741,2,Tech Enthusiasts,2023-11-21
Innovate Industries,Email,Men 18-24,60 days,0.09,5810.92,5.28,Los Angeles,German,359,7630,7,Fashionistas,2023-11-16
Innovate Industries,Search,Women 25-34,30 days,0.12,13177.75,4.32,San Francisco,French,718,11929,2,Fashionistas,2023-11-20
TechCorp,Influencer,Men 25-34,30 days,0.11,10853.41,5.37,Chicago,Mandarin,1105,13673,4,Outdoor Adventurers,2023-11-18
TechCorp,Display,All Ages,45 days,0.14,9754.8,5.73,Chicago,Spanish,1148,12243,7,Foodies,2023-11-11
TechCorp,Search,Women 35-44,60 days,0.13,16968.85,3.24,Las Vegas,English,882,13699,5,Fashionistas,2023-11-15
NexGen Systems,Influencer,Women 25-34,15 days,0.11,7764.46,2.19,Seattle,Mandarin,1651,10196,6,Foodies,2023-11-28
NexGen Systems,Display,Men 25-34,15 days,0.11,16519.86,6.66,Las Vegas,Mandarin,675,15848,6,Tech Enthusiasts,2023-11-26
TechCorp,Influencer,All Ages,15 days,0.02,14311.86,6.36,San Francisco,Mandarin,929,19053,4,Tech Enthusiasts,2023-11-14
Alpha Innovations,Display,Men 25-34,60 days,0.04,5783.25,5.92,Las Vegas,English,1965,13464,5,Tech Enthusiasts,2023-11-09
TechCorp,Social Media,Women 35-44,30 days,0.05,10490.99,6.78,Seattle,German,1536,4681,8,Outdoor Adventurers,2023-11-10
DataTech Solutions,Influencer,Men 18-24,60 days,0.1,8604.06,3.21,New York,English,792,1963,7,Outdoor Adventurers,2023-11-08
DataTech Solutions,Email,All Ages,45 days,0.09,17599.74,3.72,Boston,English,445,16020,10,Tech Enthusiasts,2023-11-10
NexGen Systems,Influencer,Men 25-34,60 days,0.11,14057.37,4.39,Washington,Spanish,1847,2057,3,Tech Enthusiasts,2023-11-09
Alpha Innovations,Search,Women 25-34,45 days,0.11,9210.37,2.72,Chicago,French,604,15855,10,Health & Wellness,2023-11-24
TechCorp,Influencer,Men 18-24,60 days,0.13,13008.89,7.29,Washington,Mandarin,1516,17004,4,Tech Enthusiasts,2023-11-14
Alpha Innovations,Email,Women 25-34,15 days,0.03,10128.07,7.72,Los Angeles,English,1784,17394,6,Fashionistas,2023-11-28
NexGen Systems,Social Media,Women 35-44,15 days,0.11,7752.96,5.16,Chicago,German,1062,19841,2,Fashionistas,2023-11-08
Alpha Innovations,Social Media,Men 25-34,15 days,0.14,6881.15,6.92,Seattle,French,170,15580,10,Foodies,2023-11-18
DataTech Solutions,Email,Women 25-34,15 days,0.01,16637.61,5.36,Los Angeles,English,1457,15140,5,Fashionistas,2023-11-19
DataTech Solutions,Search,Women 25-34,15 days,0.12,11134.69,6.75,New York,English,1019,18053,9,Tech Enthusiasts,2023-11-21
TechCorp,Influencer,Women 35-44,60 days,0.14,16793.88,5.67,New York,English,1529,18033,10,Fashionistas,2023-11-20
DataTech Solutions,Influencer,Men 25-34,45 days,0.07,6522.5,6.49,Las Vegas,German,1659,1968,10,Health & Wellness,2023-11-18
Innovate Industries,Email,Women 25-34,30 days,0.06,8332.0,2.35,New York,Mandarin,1493,2675,4,Foodies,2023-11-20
