Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Search,Women 25-34,30 days,0.11,9754.44,2.81,Seattle,French,1003,14539,1,Health & Wellness,2022-01-30
Innovate Industries,Social Media,Men 25-34,45 days,0.11,13102.19,6.65,Los Angeles,German,1029,18730,5,Fashionistas,2022-01-14
Alpha Innovations,Influencer,All Ages,30 days,0.09,10100.32,6.07,Nueva Orleans,Mandarin,1003,15865,7,Health & Wellness,2022-01-30
Innovate Industries,Social Media,Men 25-34,60 days,0.11,17075.52,3.68,New York,German,662,2730,10,Health & Wellness,2022-01-08
Alpha Innovations,Influencer,Women 25-34,60 days,0.1,9529.64,6.98,New York,English,1965,14768,10,Fashionistas,2022-01-18
Alpha Innovations,Email,Men 25-34,15 days,0.02,9555.26,7.68,Las Vegas,French,1806,17473,7,Foodies,2022-01-26
NexGen Systems,Influencer,Women 35-44,45 days,0.08,5352.8,2.11,Boston,French,1390,17395,9,Outdoor Adventurers,2022-01-13
Innovate Industries,Display,Women 35-44,60 days,0.12,11874.84,5.37,San Francisco,French,557,19812,6,Health & Wellness,2022-01-28
TechCorp,Search,Men 25-34,60 days,0.06,7194.7,4.8,Washington,Mandarin,1384,18656,2,Outdoor Adventurers,2022-01-28
NexGen Systems,Search,Men 25-34,30 days,0.03,10224.62,5.95,Boston,Spanish,1032,4757,3,Foodies,2022-01-27
Innovate Industries,Search,Women 25-34,60 days,0.03,6059.58,3.68,Los Angeles,Spanish,1031,14098,10,Foodies,2022-01-08
Alpha Innovations,Email,Women 35-44,15 days,0.14,11580.94,4.81,Washington,German,691,5756,10,Outdoor Adventurers,2022-01-25
Innovate Industries,Social Media,Men 18-24,60 days,0.02,14976.07,4.83,Seattle,Spanish,1663,10369,10,Tech Enthusiasts,2022-01-13
Alpha Innovations,Email,Women 25-34,45 days,0.07,6599.77,6.62,Seattle,Mandarin,1466,17780,5,Tech Enthusiasts,2022-01-08
NexGen Systems,Display,Men 18-24,45 days,0.15,17253.8,5.05,Nueva Orleans,German,480,15003,3,Outdoor Adventurers,2022-01-01
DataTech Solutions,Influencer,Men 18-24,15 days,0.14,17831.14,6.56,Chicago,Spanish,1333,7052,6,Outdoor Adventurers,2022-01-23
NexGen Systems,Search,All Ages,60 days,0.02,8705.1,4.91,Los Angeles,French,315,5611,4,Tech Enthusiasts,2022-01-20
Alpha Innovations,Influencer,Women 35-44,30 days,0.01,18671.29,5.8,Seattle,Spanish,782,14985,2,Foodies,2022-01-28
TechCorp,Email,Women 25-34,15 days,0.12,14436.85,4.25,New York,German,1919,9611,3,Tech Enthusiasts,2022-01-16
Alpha Innovations,Display,Men 18-24,15 days,0.07,6719.83,2.08,Seattle,Mandarin,1636,11465,10,Outdoor Adventurers,2022-01-24
Alpha Innovations,Display,Men 18-24,30 days,0.06,6692.04,5.69,Nueva Orleans,French,554,9410,10,Tech Enthusiasts,2022-01-19
TechCorp,Display,Women 35-44,45 days,0.05,15672.99,2.31,Seattle,German,1499,8321,5,Health & Wellness,2022-01-05
DataTech Solutions,Display,Men 18-24,60 days,0.05,5570.05,5.13,Seattle,English,505,11835,5,Health & Wellness,2022-01-02
Innovate Industries,Search,Women 35-44,45 days,0.01,18110.54,5.08,Las Vegas,Spanish,1754,5419,4,Foodies,2022-01-08
Alpha Innovations,Email,Men 18-24,60 days,0.13,12627.36,4.28,San Francisco,Spanish,1707,4153,9,Foodies,2022-01-28
DataTech Solutions,Search,Women 25-34,30 days,0.01,17310.85,3.6,Nueva Orleans,Mandarin,371,12788,2,Fashionistas,2022-01-17
DataTech Solutions,Social Media,Women 25-34,60 days,0.05,8362.12,6.8,Los Angeles,Mandarin,857,10024,10,Health & Wellness,2022-01-06
Innovate Industries,Social Media,Women 25-34,30 days,0.08,17648.16,5.27,Los Angeles,French,1630,12209,5,Outdoor Adventurers,2022-01-18
Innovate Industries,Email,Women 35-44,45 days,0.08,15058.17,3.45,Nueva Orleans,Spanish,840,14534,7,Tech Enthusiasts,2022-01-09
TechCorp,Search,Men 25-34,15 days,0.11,10068.96,6.17,Las Vegas,English,839,18582,6,Tech Enthusiasts,2022-01-10
Alpha Innovations,Influencer,All Ages,15 days,0.02,14636.28,3.23,Miami,French,1143,15576,7,Tech Enthusiasts,2022-01-20
Alpha Innovations,Influencer,Men 25-34,60 days,0.13,10394.45,3.41,New York,Spanish,445,11865,3,Outdoor Adventurers,2022-01-09
Alpha Innovations,Search,All Ages,45 days,0.06,19830.59,3.78,Boston,German,1182,1945,3,Foodies,2022-01-20
NexGen Systems,Influencer,Women 25-34,45 days,0.09,14941.22,3.99,Washington,Spanish,1604,16933,3,Fashionistas,2022-01-27
Alpha Innovations,Influencer,Men 18-24,30 days,0.01,11291.26,3.96,Washington,German,1270,9364,10,Health & Wellness,2022-01-16
DataTech Solutions,Email,Men 18-24,60 days,0.14,18899.89,4.01,San Francisco,Mandarin,194,2768,7,Tech Enthusiasts,2022-01-29
Alpha Innovations,Influencer,Men 18-24,15 days,0.08,5801.49,4.78,Miami,French,1749,17397,6,Foodies,2022-01-10
Alpha Innovations,Influencer,Women 35-44,60 days,0.12,17007.47,7.61,Miami,German,581,7582,9,Tech Enthusiasts,2022-01-12
DataTech Solutions,Email,All Ages,30 days,0.11,16876.72,2.84,Las Vegas,Spanish,1175,12247,8,Outdoor Adventurers,2022-01-16
DataTech Solutions,Social Media,Women 25-34,60 days,0.02,16105.59,7.54,Seattle,French,1478,6212,3,Outdoor Adventurers,2022-01-02
DataTech Solutions,Email,Women 35-44,15 days,0.1,13042.53,4.57,Seattle,English,351,9701,3,Health & Wellness,2022-01-01
NexGen Systems,Search,All Ages,60 days,0.13,7150.45,6.72,New York,German,427,18366,2,Outdoor Adventurers,2022-01-04
Innovate Industries,Influencer,All Ages,45 days,0.11,10456.51,5.35,Los Angeles,German,1969,7615,10,Outdoor Adventurers,2022-01-20
DataTech Solutions,Email,All Ages,30 days,0.07,6820.16,2.22,San Francisco,French,959,19308,7,Tech Enthusiasts,2022-01-04
TechCorp,Social Media,Women 35-44,15 days,0.1,7798.88,2.62,Las Vegas,Spanish,181,1856,5,Health & Wellness,2022-01-29
Innovate Industries,Social Media,Men 25-34,15 days,0.05,11057.5,5.33,Las Vegas,German,406,16280,10,Foodies,2022-01-01
Alpha Innovations,Display,All Ages,60 days,0.14,15848.28,5.66,Nueva Orleans,Mandarin,575,8971,3,Fashionistas,2022-01-16
DataTech Solutions,Email,Women 35-44,45 days,0.14,10964.32,2.65,New York,Spanish,1043,8197,4,Health & Wellness,2022-01-02
NexGen Systems,Display,All Ages,15 days,0.03,16698.38,3.09,San Francisco,German,1698,12018,9,Outdoor Adventurers,2022-01-27
