Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
DataTech Solutions,Social Media,Women 35-44,30 days,0.06,5279.53,5.63,Washington,Spanish,746,18763,9,Foodies,2023-10-20
Innovate Industries,Search,All Ages,60 days,0.1,17377.14,7.91,Washington,English,697,8247,2,Tech Enthusiasts,2023-10-12
TechCorp,Influencer,Men 18-24,45 days,0.01,14899.17,4.34,Seattle,French,307,14106,10,Outdoor Adventurers,2023-10-15
DataTech Solutions,Display,Women 25-34,30 days,0.12,13227.97,7.93,San Francisco,Mandarin,476,17262,1,Fashionistas,2023-10-22
TechCorp,Display,Men 18-24,45 days,0.11,13376.22,2.0,Seattle,French,158,5061,7,Health & Wellness,2023-10-09
Innovate Industries,Display,Men 25-34,45 days,0.01,6393.65,2.05,Chicago,Mandarin,764,6456,8,Fashionistas,2023-10-13
Innovate Industries,Influencer,Men 25-34,45 days,0.03,9010.24,2.37,Miami,English,217,14637,4,Foodies,2023-10-16
TechCorp,Search,Women 35-44,15 days,0.09,18695.1,2.82,San Francisco,French,138,4110,10,Fashionistas,2023-10-09
NexGen Systems,Search,Men 25-34,30 days,0.08,9065.81,2.52,Boston,Mandarin,415,15749,4,Health & Wellness,2023-10-18
TechCorp,Influencer,Women 25-34,15 days,0.02,17919.96,5.05,New York,French,1626,3497,9,Foodies,2023-10-18
NexGen Systems,Email,Women 25-34,30 days,0.11,13322.75,7.02,San Francisco,Spanish,1542,17228,6,Health & Wellness,2023-10-24
TechCorp,Email,All Ages,45 days,0.13,8941.23,5.37,Las Vegas,English,1222,9480,4,Tech Enthusiasts,2023-10-16
Innovate Industries,Search,All Ages,45 days,0.13,10011.67,4.62,Nueva Orleans,Mandarin,531,3439,8,Outdoor Adventurers,2023-10-19
TechCorp,Search,All Ages,45 days,0.11,7371.34,3.26,Seattle,Mandarin,1970,4644,3,Foodies,2023-10-07
Alpha Innovations,Email,Women 35-44,45 days,0.04,8222.52,5.19,Los Angeles,Spanish,1133,2911,7,Health & Wellness,2023-10-27
NexGen Systems,Influencer,Women 25-34,15 days,0.05,18465.05,6.23,Nueva Orleans,English,1440,17477,7,Tech Enthusiasts,2023-10-28
DataTech Solutions,Influencer,Men 18-24,45 days,0.05,10183.15,3.55,Los Angeles,Mandarin,1946,14756,5,Outdoor Adventurers,2023-10-13
Alpha Innovations,Search,Women 25-34,45 days,0.06,11891.2,3.12,Miami,Spanish,1874,4835,2,Health & Wellness,2023-10-24
DataTech Solutions,Influencer,Men 18-24,30 days,0.11,16684.71,3.28,Boston,Mandarin,1755,2773,8,Tech Enthusiasts,2023-10-25
Alpha Innovations,Search,Women 35-44,30 days,0.09,7979.41,7.98,Las Vegas,Spanish,1930,10343,6,Health & Wellness,2023-10-09
Alpha Innovations,Email,Men 25-34,45 days,0.06,11711.82,4.56,Nueva Orleans,Mandarin,1938,9194,10,Foodies,2023-10-11
TechCorp,Display,Women 25-34,45 days,0.13,14640.83,7.1,New York,Spanish,1074,15044,6,Foodies,2023-10-27
Innovate Industries,Search,Women 25-34,45 days,0.11,9701.3,6.93,Las Vegas,English,1506,5964,5,Health & Wellness,2023-10-22
NexGen Systems,Social Media,Women 35-44,45 days,0.09,13969.46,6.39,San Francisco,Spanish,1665,18460,7,Fashionistas,2023-10-25
Innovate Industries,Email,Men 25-34,15 days,0.11,11126.88,4.69,Miami,Spanish,698,8458,4,Outdoor Adventurers,2023-10-22
DataTech Solutions,Email,Women 35-44,30 days,0.13,7877.39,2.24,Las Vegas,English,924,16528,5,Fashionistas,2023-10-23
Innovate Industries,Email,Men 18-24,30 days,0.08,9329.93,5.07,Los Angeles,English,640,9918,3,Tech Enthusiasts,2023-10-20
Innovate Industries,Email,Men 25-34,30 days,0.05,11643.99,5.73,Chicago,French,304,9579,8,Foodies,2023-10-17
Alpha Innovations,Influencer,Women 25-34,30 days,0.08,18338.06,4.2,Nueva Orleans,Spanish,597,12287,1,Health & Wellness,2023-10-26
Alpha Innovations,Search,Women 35-44,45 days,0.15,10492.35,6.97,Chicago,English,1938,5492,7,Foodies,2023-10-13
TechCorp,Social Media,All Ages,45 days,0.07,15588.24,2.43,Washington,Mandarin,1993,11295,6,Fashionistas,2023-10-28
TechCorp,Social Media,Men 18-24,45 days,0.14,18730.2,7.5,Seattle,French,1992,2696,8,Outdoor Adventurers,2023-10-15
DataTech Solutions,Influencer,Men 18-24,60 days,0.09,14108.23,4.15,Washington,Mandarin,1567,16239,8,Tech Enthusiasts,2023-10-18
Innovate Industries,Search,Women 25-34,30 days,0.14,11620.84,5.64,Chicago,Spanish,1464,2591,1,Fashionistas,2023-10-06
Alpha Innovations,Display,Women 35-44,60 days,0.03,13524.98,7.44,Miami,Mandarin,1678,14099,10,Fashionistas,2023-10-19
NexGen Systems,Display,Women 25-34,30 days,0.12,16642.85,5.21,Chicago,French,185,13918,4,Outdoor Adventurers,2023-10-06
Alpha Innovations,Search,Women 25-34,30 days,0.05,10881.4,5.37,Miami,Mandarin,1173,7511,10,Fashionistas,2023-10-29
DataTech Solutions,Email,Men 25-34,60 days,0.04,12523.86,5.86,New York,English,350,16409,3,Fashionistas,2023-10-07
NexGen Systems,Search,Women 35-44,30 days,0.09,10775.09,2.99,Seattle,English,1907,1520,9,Fashionistas,2023-10-18
Alpha Innovations,Search,Women 35-44,45 days,0.13,13067.83,3.1,Washington,French,1400,12449,5,Fashionistas,2023-10-24
DataTech Solutions,Email,Women 25-34,60 days,0.14,12217.13,5.59,San Francisco,Spanish,1818,1166,6,Tech Enthusiasts,2023-10-30
NexGen Systems,Influencer,All Ages,60 days,0.07,8348.35,4.57,Seattle,French,803,9579,8,Outdoor Adventurers,2023-10-04
Innovate Industries,Search,Women 25-34,45 days,0.1,5053.36,7.64,Seattle,French,211,3434,7,Outdoor Adventurers,2023-10-27
Innovate Industries,Display,Men 18-24,45 days,0.12,10231.94,4.07,Miami,Spanish,1979,13876,2,Fashionistas,2023-10-27
DataTech Solutions,Influencer,Men 18-24,30 days,0.12,11645.91,6.61,Miami,Spanish,277,7964,5,Foodies,2023-10-30
TechCorp,Email,All Ages,15 days,0.02,17956.55,7.94,New York,Spanish,1655,12712,1,Outdoor Adventurers,2023-10-02
Alpha Innovations,Email,Men 25-34,45 days,0.04,18164.86,2.59,Boston,Mandarin,1493,7227,4,Fashionistas,2023-10-03
Innovate Industries,Email,Men 25-34,60 days,0.11,14462.3,7.76,Miami,French,1555,17317,5,Tech Enthusiasts,2023-10-28
Innovate Industries,Display,Men 18-24,60 days,0.12,17117.39,6.63,Miami,French,1580,17710,5,Foodies,2023-10-03
NexGen Systems,Social Media,Women 25-34,45 days,0.13,11685.72,3.39,Nueva Orleans,English,117,7643,9,Health & Wellness,2023-10-29
NexGen Systems,Influencer,Men 25-34,60 days,0.13,6978.21,6.14,San Francisco,Spanish,1402,4690,6,Tech Enthusiasts,2023-10-20
DataTech Solutions,Social Media,Men 18-24,15 days,0.04,8585.04,2.26,San Francisco,Mandarin,1028,3965,9,Health & Wellness,2023-10-10
TechCorp,Influencer,All Ages,45 days,0.07,8347.85,6.3,Seattle,Spanish,1994,18250,10,Fashionistas,2023-10-23
