Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Innovate Industries,Influencer,Men 25-34,45 days,0.1,11448.99,6.09,Chicago,German,535,8604,2,Fashionistas,2023-05-06
Alpha Innovations,Display,Men 25-34,30 days,0.13,11447.22,7.06,Las Vegas,English,419,12269,3,Tech Enthusiasts,2023-05-03
TechCorp,Email,All Ages,30 days,0.13,12547.24,6.14,Miami,Spanish,885,10719,3,Fashionistas,2023-05-01
TechCorp,Influencer,Women 25-34,30 days,0.06,9063.14,3.2,Nueva Orleans,Spanish,1792,14321,4,Fashionistas,2023-05-17
Alpha Innovations,Email,All Ages,30 days,0.09,19639.67,3.61,Las Vegas,French,1018,11668,10,Fashionistas,2023-05-18
DataTech Solutions,Influencer,Men 18-24,15 days,0.02,14046.49,6.72,San Francisco,Mandarin,1615,2952,10,Outdoor Adventurers,2023-05-17
TechCorp,Social Media,Men 25-34,60 days,0.09,8930.95,4.56,Miami,German,655,15536,4,Foodies,2023-05-14
Innovate Industries,Social Media,Men 25-34,30 days,0.07,18267.55,5.48,San Francisco,French,1809,8565,3,Foodies,2023-05-18
TechCorp,Email,Men 25-34,30 days,0.13,10747.51,7.57,Miami,German,1354,10350,8,Tech Enthusiasts,2023-05-01
NexGen Systems,Search,Women 35-44,60 days,0.12,13007.05,3.2,Seattle,English,646,10635,8,Outdoor Adventurers,2023-05-03
Innovate Industries,Search,Women 35-44,60 days,0.04,8641.0,3.38,Las Vegas,Spanish,884,4217,9,Health & Wellness,2023-05-30
NexGen Systems,Display,Women 25-34,15 days,0.1,15013.54,4.09,San Francisco,French,600,3253,6,Fashionistas,2023-05-24
Innovate Industries,Display,Women 25-34,45 days,0.06,16906.18,5.0,Washington,English,944,8106,1,Outdoor Adventurers,2023-05-16
TechCorp,Email,All Ages,60 days,0.12,9080.9,2.53,New York,Mandarin,1043,9750,2,Fashionistas,2023-05-19
TechCorp,Social Media,All Ages,60 days,0.15,16642.99,3.95,Washington,Spanish,1273,3667,3,Fashionistas,2023-05-05
DataTech Solutions,Display,Women 25-34,45 days,0.08,19914.09,5.41,Miami,Mandarin,636,3221,3,Fashionistas,2023-05-12
Innovate Industries,Email,Men 18-24,15 days,0.09,19261.73,2.44,Miami,German,412,2802,10,Health & Wellness,2023-05-12
