Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
NexGen Systems,Email,All Ages,15 days,0.13,6693.97,7.42,Las Vegas,English,532,17936,1,Health & Wellness,2022-11-05
DataTech Solutions,Display,Women 35-44,45 days,0.08,19835.5,4.84,San Francisco,Mandarin,1955,4400,4,Tech Enthusiasts,2022-11-22
Innovate Industries,Influencer,Men 18-24,30 days,0.13,7196.04,2.88,New York,French,1444,5182,3,Tech Enthusiasts,2022-11-19
TechCorp,Search,All Ages,30 days,0.14,11591.34,5.62,Seattle,English,813,3397,5,Tech Enthusiasts,2022-11-18
NexGen Systems,Influencer,Women 25-34,30 days,0.04,10238.15,2.01,Las Vegas,French,965,2541,5,Health & Wellness,2022-11-13
NexGen Systems,Display,Women 35-44,15 days,0.12,19487.86,3.72,New York,French,665,16694,9,Fashionistas,2022-11-29
Alpha Innovations,Display,All Ages,30 days,0.15,11667.5,7.63,San Francisco,English,1753,18813,10,Tech Enthusiasts,2022-11-19
TechCorp,Social Media,Men 18-24,15 days,0.04,11892.93,4.99,Las Vegas,English,1579,14722,10,Outdoor Adventurers,2022-11-03
TechCorp,Influencer,All Ages,45 days,0.05,14264.94,3.18,Las Vegas,German,1879,18258,4,Tech Enthusiasts,2022-11-04
Alpha Innovations,Search,Women 25-34,45 days,0.13,9792.65,2.86,Los Angeles,English,1741,3801,7,Health & Wellness,2022-11-02
TechCorp,Influencer,Women 25-34,15 days,0.05,8396.29,3.69,Washington,Mandarin,1302,14067,9,Tech Enthusiasts,2022-11-19
Innovate Industries,Display,Men 18-24,60 days,0.04,16863.54,4.77,New York,English,380,8059,2,Foodies,2022-11-24
Alpha Innovations,Social Media,Men 25-34,15 days,0.13,17746.91,4.17,Nueva Orleans,Mandarin,1153,13775,7,Tech Enthusiasts,2022-11-15
TechCorp,Email,Women 35-44,45 days,0.13,15033.0,3.01,Miami,French,627,14480,2,Foodies,2022-11-21
Innovate Industries,Search,All Ages,60 days,0.09,12785.53,7.51,New York,French,1086,11180,2,Tech Enthusiasts,2022-11-29
Innovate Industries,Social Media,Women 35-44,45 days,0.05,19603.5,2.74,San Francisco,English,1827,10551,1,Health & Wellness,2022-11-06
Alpha Innovations,Search,Men 18-24,15 days,0.15,18001.9,4.3,Chicago,English,456,9258,8,Health & Wellness,2022-11-29
TechCorp,Display,Women 35-44,60 days,0.1,18937.29,4.8,Chicago,English,624,10312,3,Fashionistas,2022-11-21
TechCorp,Influencer,Women 35-44,45 days,0.09,17965.4,6.19,Seattle,German,526,9390,4,Tech Enthusiasts,2022-11-03
DataTech Solutions,Influencer,Men 25-34,45 days,0.08,16002.98,4.22,Las Vegas,German,1170,12356,1,Fashionistas,2022-11-27
Innovate Industries,Email,All Ages,60 days,0.15,8434.08,7.55,Seattle,Mandarin,1464,15782,10,Tech Enthusiasts,2022-11-04
DataTech Solutions,Search,Men 18-24,45 days,0.04,7374.3,6.38,New York,Spanish,1592,7035,8,Outdoor Adventurers,2022-11-07
Alpha Innovations,Email,Men 18-24,15 days,0.04,8196.71,2.46,Washington,English,1534,8258,9,Foodies,2022-11-13
Innovate Industries,Search,Women 25-34,30 days,0.05,18753.77,3.25,Washington,German,512,16591,9,Health & Wellness,2022-11-17
Alpha Innovations,Influencer,Men 18-24,15 days,0.08,8003.75,2.33,Chicago,French,1365,15632,1,Outdoor Adventurers,2022-11-24
Innovate Industries,Display,All Ages,30 days,0.1,10829.36,7.68,San Francisco,French,1252,12877,3,Fashionistas,2022-11-02
DataTech Solutions,Social Media,Women 35-44,60 days,0.03,11833.62,5.06,Washington,English,923,19040,6,Health & Wellness,2022-11-01
Alpha Innovations,Social Media,Women 35-44,15 days,0.09,7197.7,6.91,Washington,Mandarin,148,11382,1,Tech Enthusiasts,2022-11-08
Innovate Industries,Social Media,All Ages,15 days,0.04,18387.51,7.42,New York,French,1238,3902,5,Tech Enthusiasts,2022-11-10
NexGen Systems,Email,Women 35-44,30 days,0.07,7891.73,6.75,Las Vegas,German,284,2656,6,Foodies,2022-11-08
Alpha Innovations,Social Media,All Ages,15 days,0.06,9142.67,2.33,Las Vegas,English,1336,1236,9,Foodies,2022-11-28
NexGen Systems,Email,Women 25-34,30 days,0.04,13836.26,3.47,New York,English,1392,2927,8,Fashionistas,2022-11-06
Innovate Industries,Email,Women 35-44,15 days,0.09,11923.46,7.44,San Francisco,German,278,13250,6,Fashionistas,2022-11-06
DataTech Solutions,Search,Women 25-34,15 days,0.02,14225.71,5.43,Miami,German,1523,10237,7,Tech Enthusiasts,2022-11-06
DataTech Solutions,Search,All Ages,60 days,0.15,15887.99,4.42,San Francisco,Mandarin,249,11204,9,Outdoor Adventurers,2022-11-13
DataTech Solutions,Display,Men 25-34,60 days,0.05,9458.01,2.86,Chicago,Spanish,983,1797,10,Health & Wellness,2022-11-13
Alpha Innovations,Search,All Ages,15 days,0.11,7012.12,5.13,Boston,French,1051,17805,8,Fashionistas,2022-11-19
TechCorp,Social Media,Women 35-44,45 days,0.14,13225.49,5.59,Boston,German,845,17966,3,Tech Enthusiasts,2022-11-08
NexGen Systems,Search,Men 18-24,45 days,0.11,18007.05,7.86,Nueva Orleans,Mandarin,216,6039,1,Fashionistas,2022-11-28
Alpha Innovations,Social Media,Women 25-34,30 days,0.05,8277.2,5.0,Chicago,Mandarin,649,1711,2,Fashionistas,2022-11-21
Alpha Innovations,Influencer,Men 25-34,15 days,0.05,19099.72,7.95,Boston,English,1739,3263,10,Fashionistas,2022-11-23
DataTech Solutions,Search,Women 35-44,60 days,0.06,15546.02,5.92,Miami,Mandarin,985,15730,9,Outdoor Adventurers,2022-11-01
Alpha Innovations,Display,Men 25-34,30 days,0.09,10409.8,7.82,Seattle,Spanish,1004,11202,1,Foodies,2022-11-28
DataTech Solutions,Social Media,Women 35-44,60 days,0.05,14218.37,7.25,Washington,Mandarin,887,12065,9,Outdoor Adventurers,2022-11-18
Alpha Innovations,Email,Women 25-34,60 days,0.03,13103.31,6.21,New York,English,236,8698,6,Outdoor Adventurers,2022-11-25
NexGen Systems,Search,All Ages,45 days,0.12,9874.75,5.62,Nueva Orleans,German,1649,1458,7,Foodies,2022-11-14
NexGen Systems,Influencer,Women 35-44,15 days,0.06,17117.71,3.25,Boston,Spanish,382,10392,9,Health & Wellness,2022-11-09
TechCorp,Influencer,Women 25-34,60 days,0.1,5390.05,5.62,Miami,French,134,3382,4,Foodies,2022-11-29
TechCorp,Search,Women 35-44,45 days,0.06,7768.04,6.67,San Francisco,German,1018,17205,2,Fashionistas,2022-11-01
Alpha Innovations,Social Media,Women 25-34,45 days,0.03,8897.39,6.14,New York,French,1797,2660,10,Health & Wellness,2022-11-17
NexGen Systems,Display,All Ages,30 days,0.12,19940.95,6.02,San Francisco,English,661,5414,1,Fashionistas,2022-11-17
TechCorp,Social Media,Women 25-34,60 days,0.02,9017.45,6.49,Los Angeles,English,1582,2162,6,Health & Wellness,2022-11-28
DataTech Solutions,Influencer,Men 18-24,45 days,0.12,12983.59,5.29,Miami,French,701,9285,6,Health & Wellness,2022-11-11
NexGen Systems,Search,Women 25-34,60 days,0.09,16635.93,6.99,Washington,English,447,6441,8,Fashionistas,2022-11-08
NexGen Systems,Search,Men 18-24,60 days,0.07,13557.73,3.45,Las Vegas,English,1032,18074,1,Foodies,2022-11-22
NexGen Systems,Email,Men 25-34,30 days,0.08,10293.75,5.54,Seattle,German,1158,9269,2,Outdoor Adventurers,2022-11-22
NexGen Systems,Display,Men 25-34,60 days,0.11,17457.2,7.87,New York,German,1223,10570,9,Health & Wellness,2022-11-14
TechCorp,Social Media,Women 25-34,30 days,0.02,17921.0,3.32,Seattle,German,1607,19295,5,Foodies,2022-11-21
