Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
NexGen Systems,Influencer,Women 35-44,60 days,0.04,9108.61,7.57,New York,German,244,13912,4,Fashionistas,2023-09-12
DataTech Solutions,Email,Men 25-34,15 days,0.07,8105.37,6.47,Los Angeles,Mandarin,1852,19679,3,Fashionistas,2023-09-08
NexGen Systems,Search,Men 25-34,60 days,0.06,18982.52,6.9,Miami,German,1831,7072,6,Tech Enthusiasts,2023-09-02
Innovate Industries,Email,Women 35-44,45 days,0.08,15733.13,6.53,Seattle,French,1459,3303,5,Fashionistas,2023-09-26
Innovate Industries,Display,Women 35-44,15 days,0.05,15743.55,6.03,New York,Mandarin,1363,4556,3,Health & Wellness,2023-09-05
DataTech Solutions,Email,All Ages,30 days,0.12,15942.36,6.1,Seattle,Mandarin,1378,2144,2,Outdoor Adventurers,2023-09-04
Innovate Industries,Social Media,Women 35-44,30 days,0.12,18172.45,7.23,Los Angeles,Mandarin,478,2840,6,Foodies,2023-09-08
NexGen Systems,Email,Women 25-34,60 days,0.02,6992.0,5.51,Chicago,French,1740,11869,9,Tech Enthusiasts,2023-09-02
Alpha Innovations,Email,Women 35-44,60 days,0.08,6326.53,2.77,Seattle,French,368,18510,10,Health & Wellness,2023-09-06
TechCorp,Display,Men 25-34,60 days,0.08,11008.07,5.08,Boston,French,1865,5156,4,Tech Enthusiasts,2023-09-13
Innovate Industries,Influencer,Men 18-24,30 days,0.09,7121.61,6.33,Boston,Spanish,139,8664,9,Tech Enthusiasts,2023-09-12
TechCorp,Email,Men 18-24,15 days,0.09,8511.95,2.33,New York,English,850,6966,10,Outdoor Adventurers,2023-09-02
Innovate Industries,Social Media,Women 35-44,60 days,0.02,6159.8,6.96,Nueva Orleans,French,117,15889,2,Health & Wellness,2023-09-07
TechCorp,Influencer,Men 18-24,45 days,0.11,17454.37,6.11,Boston,English,190,15472,6,Outdoor Adventurers,2023-09-07
Innovate Industries,Display,Women 25-34,45 days,0.04,13874.69,4.81,Los Angeles,Mandarin,1838,4194,4,Outdoor Adventurers,2023-09-26
DataTech Solutions,Display,Women 25-34,30 days,0.02,16322.94,4.68,New York,English,1634,15893,3,Health & Wellness,2023-09-12
Innovate Industries,Email,All Ages,15 days,0.1,12097.25,6.96,Washington,Spanish,307,18599,8,Tech Enthusiasts,2023-09-06
Alpha Innovations,Social Media,Men 25-34,15 days,0.09,12928.81,3.47,Las Vegas,French,1924,11723,2,Tech Enthusiasts,2023-09-26
Alpha Innovations,Email,Women 35-44,30 days,0.08,14272.56,2.64,Seattle,Spanish,1362,1739,10,Tech Enthusiasts,2023-09-21
DataTech Solutions,Email,Women 35-44,60 days,0.08,9043.65,4.11,San Francisco,Spanish,914,9260,4,Outdoor Adventurers,2023-09-25
DataTech Solutions,Email,Men 25-34,15 days,0.04,8096.7,6.35,New York,English,791,7184,4,Fashionistas,2023-09-21
DataTech Solutions,Search,Men 18-24,15 days,0.14,11544.45,5.88,Los Angeles,Mandarin,1093,15351,1,Health & Wellness,2023-09-18
TechCorp,Display,Men 18-24,30 days,0.13,18882.22,7.44,Nueva Orleans,English,1984,1812,9,Health & Wellness,2023-09-09
Alpha Innovations,Influencer,Women 35-44,15 days,0.12,16020.9,4.36,San Francisco,Mandarin,197,17751,7,Outdoor Adventurers,2023-09-07
NexGen Systems,Display,Women 35-44,45 days,0.09,9537.87,2.52,San Francisco,Spanish,1300,11727,8,Tech Enthusiasts,2023-09-18
TechCorp,Search,All Ages,45 days,0.1,9481.22,6.14,Chicago,English,437,5867,2,Tech Enthusiasts,2023-09-07
TechCorp,Influencer,Men 18-24,60 days,0.02,19090.1,3.58,Boston,Spanish,196,4366,2,Foodies,2023-09-23
NexGen Systems,Display,Men 18-24,60 days,0.05,16424.98,7.74,Chicago,French,1801,17213,10,Outdoor Adventurers,2023-09-12
DataTech Solutions,Display,Men 18-24,45 days,0.09,16280.32,4.54,Boston,French,1111,18808,3,Health & Wellness,2023-09-08
NexGen Systems,Influencer,Women 25-34,60 days,0.09,16690.19,7.68,Nueva Orleans,Spanish,131,10273,10,Outdoor Adventurers,2023-09-26
