Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Search,All Ages,15 days,0.13,9575.17,5.34,New York,French,677,11901,9,Fashionistas,2023-07-18
TechCorp,Search,Men 18-24,60 days,0.14,11969.13,3.16,New York,English,915,6527,9,Health & Wellness,2023-07-13
TechCorp,Influencer,Women 25-34,60 days,0.02,5910.87,4.39,Nueva Orleans,French,464,14712,2,Health & Wellness,2023-07-30
TechCorp,Display,Women 25-34,15 days,0.01,18209.14,6.47,Las Vegas,German,909,16197,7,Health & Wellness,2023-07-18
Alpha Innovations,Influencer,Women 25-34,45 days,0.09,15849.27,3.85,Miami,French,1743,2831,2,Foodies,2023-07-03
Innovate Industries,Display,Men 25-34,45 days,0.04,17961.08,6.7,Washington,French,1668,14670,9,Foodies,2023-07-14
TechCorp,Email,All Ages,30 days,0.03,18837.81,5.04,New York,German,1604,15651,1,Tech Enthusiasts,2023-07-10
Alpha Innovations,Influencer,Men 25-34,15 days,0.02,15230.05,5.12,Miami,Spanish,716,15079,3,Fashionistas,2023-07-24
TechCorp,Social Media,Women 25-34,30 days,0.13,8424.02,7.92,New York,English,1992,18235,1,Health & Wellness,2023-07-21
DataTech Solutions,Influencer,Men 18-24,60 days,0.15,7612.84,2.17,Seattle,French,1109,12510,5,Foodies,2023-07-29
TechCorp,Email,Men 18-24,30 days,0.12,12920.09,4.44,New York,Mandarin,1229,3060,6,Tech Enthusiasts,2023-07-28
DataTech Solutions,Email,Women 35-44,30 days,0.05,6444.12,5.3,Las Vegas,Mandarin,497,19142,9,Fashionistas,2023-07-13
NexGen Systems,Influencer,Men 18-24,30 days,0.07,13454.76,7.35,Los Angeles,English,238,14208,10,Foodies,2023-07-22
TechCorp,Influencer,Men 25-34,60 days,0.06,15391.86,6.18,Las Vegas,Mandarin,1524,6456,2,Foodies,2023-07-06
NexGen Systems,Display,Men 25-34,30 days,0.06,5359.21,5.04,Las Vegas,Mandarin,1810,1982,6,Foodies,2023-07-12
Innovate Industries,Display,All Ages,15 days,0.07,6738.56,7.67,Washington,English,441,16553,3,Foodies,2023-07-12
Alpha Innovations,Influencer,Women 25-34,30 days,0.08,14147.5,7.06,Los Angeles,English,1748,9543,10,Health & Wellness,2023-07-21
TechCorp,Search,Women 35-44,45 days,0.12,13392.42,4.37,San Francisco,French,579,15611,10,Outdoor Adventurers,2023-07-02
Alpha Innovations,Display,Men 25-34,45 days,0.13,13867.88,5.33,Washington,Spanish,1629,10187,2,Outdoor Adventurers,2023-07-30
Innovate Industries,Influencer,Men 18-24,30 days,0.13,6174.13,3.96,Nueva Orleans,German,188,15586,2,Fashionistas,2023-07-23
